majorSeq,major,salary,employment,job,qualifications,chunk_field,chunk_text
86,기계공학과,254.8,<strong>60</strong> % 이상,"건설기계공학기술자, 공업기계설치및정비원, 기계공학기술자, 기계공학기술자ㆍ연구원, 로봇공학자, 로봇연구원, 메카트로닉공학기술자, 무인자동차엔지니어, 무인항공기시스템개발자, 사무용기계공학기술자, 엔진기계공학기술자, 의료기기개발전문가, 이공학계열교수, 자동차공학기술자, 플랜트기계공학기술자, 항공우주공학자, 해양에너지기술자","건설기계기술사, 건설기계설비기사, 건설기계정비기사, 공조냉동기계기사, 기계기술사, 기계설계기사, 농업기계기사, 메카트로닉스기사, 선박기계기술사, 유체기계기술사, 일반기계기사",interest,"평상시 기계장치, 자동차, 전기, 전자 등 기술 분야에 관심을 갖거나 흥미를 느끼는 경우에 유리합니다. 
기계공학의 기본이 되는 수학과 물리학을 잘하며, 기계의 작동 원리에 대한 논리력, 도면을 입체로 생각해 볼 수 있는 공간지각력과 이해력이 높으면 좋습니다."
86,기계공학과,254.8,<strong>60</strong> % 이상,"건설기계공학기술자, 공업기계설치및정비원, 기계공학기술자, 기계공학기술자ㆍ연구원, 로봇공학자, 로봇연구원, 메카트로닉공학기술자, 무인자동차엔지니어, 무인항공기시스템개발자, 사무용기계공학기술자, 엔진기계공학기술자, 의료기기개발전문가, 이공학계열교수, 자동차공학기술자, 플랜트기계공학기술자, 항공우주공학자, 해양에너지기술자","건설기계기술사, 건설기계설비기사, 건설기계정비기사, 공조냉동기계기사, 기계기술사, 기계설계기사, 농업기계기사, 메카트로닉스기사, 선박기계기술사, 유체기계기술사, 일반기계기사",property,"최근에는 4차산업혁명 관련 기술인 인공지능과 로봇 기술, 빅데이터 및 클라우드 컴퓨팅 기술을 활용한 자동화 생산설비 개발과 자율주행 자동차와 선박 개발 등 대부분의 산업에서 기계공학 기술이 활용되고 있습니다. 기계공학은 기계설계부터 제작, 재료에 대한 이해부터 열역학까지 기계공학의 전반에 대한 내용을 다루고 있어서 기계 설계를 중점적으로 다루는 기계설계공학과는 차이가 있습니다."
88,기계설계공학과,254.8,<strong>60</strong> % 이상,"건설기계공학기술자, 공업기계설치및정비원, 기계공학기술자, 기계공학기술자ㆍ연구원, 로봇공학자, 로봇연구원, 메카트로닉공학기술자, 무인자동차엔지니어, 무인항공기시스템개발자, 사무용기계공학기술자, 엔진기계공학기술자, 의료기기개발전문가, 이공학계열교수, 자동차공학기술자, 플랜트기계공학기술자, 항공우주공학자, 해양에너지기술자","건설기계기술사, 건설기계설비기사, 건설기계정비기사, 공조냉동기계기사, 기계기술사, 기계설계기사, 농업기계기사, 메카트로닉스기사, 선박기계기술사, 유체기계기술사, 일반기계기사",summary,"우리가 살아가는 환경에서 기계가 적용되지 않은 곳을 본적이 있나요? 산업혁명 시대 이후로 기계기술은 빠르게 발전해 왔습니다.  기계설계공학과는 점차 복잡해지는 기계설비와 장치들을 만들 수 있도록 설계하는 방법을 배우는 학과입니다. 기계설계, 열유체기계, 공조냉동기계, 각종 생산용기계,, 건축기계, 선박용기계, 발전관련 각종 에너지 시스템 설계 및 제작기법 등 설계 및 생산과정을 이해하고 창의적인 기계설계를 할 수 있는 전문 인력 양성에 교육목표를 두는 학과입니다."
88,기계설계공학과,254.8,<strong>60</strong> % 이상,"건설기계공학기술자, 공업기계설치및정비원, 기계공학기술자, 기계공학기술자ㆍ연구원, 로봇공학자, 로봇연구원, 메카트로닉공학기술자, 무인자동차엔지니어, 무인항공기시스템개발자, 사무용기계공학기술자, 엔진기계공학기술자, 의료기기개발전문가, 이공학계열교수, 자동차공학기술자, 플랜트기계공학기술자, 항공우주공학자, 해양에너지기술자","건설기계기술사, 건설기계설비기사, 건설기계정비기사, 공조냉동기계기사, 기계기술사, 기계설계기사, 농업기계기사, 메카트로닉스기사, 선박기계기술사, 유체기계기술사, 일반기계기사",interest,"평상시 기계장치, 자동차, 전기, 전자 등 기술 분야에 관심을 갖거나 흥미를 느끼는 경우에 유리합니다. 
기계의 작동 원리에 대한 논리적 분석, 기계설계 도면을 입체적으로 생각해 볼 수 있는 공간 지각력과 도면에 대한 이해력이 높으면 좋습니다."
88,기계설계공학과,254.8,<strong>60</strong> % 이상,"건설기계공학기술자, 공업기계설치및정비원, 기계공학기술자, 기계공학기술자ㆍ연구원, 로봇공학자, 로봇연구원, 메카트로닉공학기술자, 무인자동차엔지니어, 무인항공기시스템개발자, 사무용기계공학기술자, 엔진기계공학기술자, 의료기기개발전문가, 이공학계열교수, 자동차공학기술자, 플랜트기계공학기술자, 항공우주공학자, 해양에너지기술자","건설기계기술사, 건설기계설비기사, 건설기계정비기사, 공조냉동기계기사, 기계기술사, 기계설계기사, 농업기계기사, 메카트로닉스기사, 선박기계기술사, 유체기계기술사, 일반기계기사",property,"최근에는 기계설계분야에도 4차산업혁명 관련 기술이 활용되면서 설계한 기계장치를 3D프린터로 출력해 미리 제작해 보는 경우도 있습니다. 복잡한 기계도면을 사람 손으로 그리지 않고 컴퓨터를 활용해 CAD와 CATIA 등과 같은 전문설계 프로그램을 사용하기도 합니다. 기계설계공학은 기계 설계와 관련된 주요 이론과 실습을 하고, 기계공학은 기계설계, 제작, 금속재료에 대한 이해부터 열역학까지 기계공학 전반에 대한 내용을 다루고 있는 것이 두학과의 차이라 할 수 있습니다."
96,나노공학과,220.2,<strong>60</strong> % 이상,"나노공학기술자, 메카트로닉스공학자, 반도체공학기술자, 에너지공학기술자, 재료공학기술자","금속재료기사, 금속재료산업기사, 화공기사",summary,"나노가 얼마나 작은 크기인지 상상해 보셨나요? 나노미터는 수소 원자 10개를 일렬로 세웠을 때 크기를 말합니다. 나노공학은 나노미터에서 수백 나노미터 크기의 물질을 만들고 다루는 기술입니다. 즉 나노 물질들을 기초로 해서 실생활에 유용한 나노소재, 나노소자, 나노시스템 등을 만드는 기술입니다. 나노공학과는 기초과학 및 NT, BT, IT 분야의 기본지식을 바탕으로 나노바이오 및 나노융합기술 분야의 폭넓은 전문지식과 창의적 설계능력 및 문제해결능력을 갖춘 인재를 양성하는 데 교육목표를 두고 있습니다."
96,나노공학과,220.2,<strong>60</strong> % 이상,"나노공학기술자, 메카트로닉스공학자, 반도체공학기술자, 에너지공학기술자, 재료공학기술자","금속재료기사, 금속재료산업기사, 화공기사",interest,"나노기술을 이용해 새로운 것을 만드는 나노 공학 분야에 대해 관심이 있고 화학이나 수학 등 기초적인 과학 과목에 관심이 많은 사람에게 유리합니다. 나노 기술은 기존의 다양한 재료 분야에서 새롭게 적용되는 경우가 많으므로, 기존 재료에 대한 논리적인 이해와 새로운 나노 기술을 개발하는데 필요한 창의적인 사고능력, 반복적인 실험을 꾸준히 해낼 수 있는 끈기와 노력이 필요합니다."
96,나노공학과,220.2,<strong>60</strong> % 이상,"나노공학기술자, 메카트로닉스공학자, 반도체공학기술자, 에너지공학기술자, 재료공학기술자","금속재료기사, 금속재료산업기사, 화공기사",property,"나노공학은 화학, 화학공학, 생물학, 재료공학, 물리학, 의학, IT 등 다양한 분야를 연구 개발하는 기술로 융합적 성격을 가진 공학 분야라 할 수 있습니다. 나노 기술을 활용한 탄소소재 개발, 항체 진단 키트, 나노입자 섬유 등 새로운 소재 및 제품이 끊임없이 개발되고 있습니다."
10049,냉동공조공학과,214.4,<strong>60</strong> % 이상,"건축설비기술자, 냉난방관련설비조작원, 냉난방및공조공학기술자, 냉동기사, 냉동ㆍ냉장ㆍ공조기설치및정비원, 발전설비기술자, 에너지공학기술자","공조냉동기계기사, 배관산업기사, 에너지관리기사, 일반기계기사, 플랜트배관기능사",summary,"공간의 쾌적한 환경을 만들고 다루는 기술을 배우는 학문이 냉동공조공학입니다. 첨단 산업인 반도체, 로봇, 컴퓨터 등 각종 제품과 장비 생산을 비롯해 품질 향상을 위한 공간, 항공기ㆍ인공위성ㆍ우주 정거장에서의 첨단 장치의 작동 유지, 인간의 생활 공간을 최적의 상태로 만들어 주는 기술에 이르기까지 냉동공조공학은 활용되는 분야가 넓습니다. 냉동공조공학과는 냉동 및 공조 분야의 종합적 설계와 운용 능력을 갖춘 인재 양성을 교육 목표로 하고 있습니다."
10049,냉동공조공학과,214.4,<strong>60</strong> % 이상,"건축설비기술자, 냉난방관련설비조작원, 냉난방및공조공학기술자, 냉동기사, 냉동ㆍ냉장ㆍ공조기설치및정비원, 발전설비기술자, 에너지공학기술자","공조냉동기계기사, 배관산업기사, 에너지관리기사, 일반기계기사, 플랜트배관기능사",interest,"평소 기계장치나 각종 설비, 특히 어떠한 장소나 공간 자체에 관심이 많은 사람에게 유리합니다. 냉동공조공학은 건축물 또는 공간의 도면을 보고 이해할 수 있는 공간지각능력과 다양한 문제를 기계, 건축, 설비, 공조장치, 배관 등의 관련 기술을 기반으로 해결하기 위한 지식과 논리적이고 합리적 사고 능력이 필요합니다."
10049,냉동공조공학과,214.4,<strong>60</strong> % 이상,"건축설비기술자, 냉난방관련설비조작원, 냉난방및공조공학기술자, 냉동기사, 냉동ㆍ냉장ㆍ공조기설치및정비원, 발전설비기술자, 에너지공학기술자","공조냉동기계기사, 배관산업기사, 에너지관리기사, 일반기계기사, 플랜트배관기능사",property,"반도체나 첨단 제품을 만들기 위해서는 미세한 먼지 하나 없는 공간을 만들고 이 공간 안에서 제품 생산이 원활하게 이루어 질 수 있는 환경을 만들어야 합니다. 냉동공조 공학은 이러한 첨단 분야 뿐만 아니라 대형 선박이나 건물의 공조설비나 에어컨에 이르기까지 활용되는 분야가 다양합니다. 최근에는 사물인터넷, IT, 컴퓨터, 네트워크, 데이터 분석 기술이 개발되고 사용되고 있습니다."
